candidate_id	relative_path	source	annotation_role	is_primary_gene_model	assembly_key	paired_assembly_ids	size_bytes	mtime_ns
aa1957536f318eac	legume_family/legumeinfo/Arachis/hypogaea/BaileyII.gnm1.ann1.PQM7/functional_iprscan/arahy.BaileyII.gnm1.ann1.PQM7.iprscan.gff3.gz	legume_family_legumeinfo	functional_iprscan	false	legume_family_legumeinfo|Arachis|hypogaea|BaileyII.gnm1	b3fb81d3f6b365ee	12189455	1780812577000000000
71f070811988ce62	legume_family/legumeinfo/Arachis/hypogaea/BaileyII.gnm1.ann1.PQM7/gff3/arahy.BaileyII.gnm1.ann1.PQM7.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Arachis|hypogaea|BaileyII.gnm1	b3fb81d3f6b365ee	22854171	1780812584000000000
03e60c30795c9d61	legume_family/legumeinfo/Arachis/hypogaea/C76-16.gnm1.ann1.5MP1/gff3/arahy.C76-16.gnm1.ann1.5MP1.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Arachis|hypogaea|C76-16.gnm1	d36e222da4e0cfc3	10421003	1780812585000000000
79b5f876302471d8	legume_family/legumeinfo/Arachis/hypogaea/C76-16.gnm1.ann1.5MP1/gff3/arahy.C76-16.gnm1.ann1.5MP1.noncoding.gff3.gz	legume_family_legumeinfo	noncoding	false	legume_family_legumeinfo|Arachis|hypogaea|C76-16.gnm1	d36e222da4e0cfc3	719	1780812585000000000
f9d811e18ded7781	legume_family/legumeinfo/Arachis/hypogaea/F07.gnm1.ann1.1DJN/gff3/arahy.F07.gnm1.ann1.1DJN.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Arachis|hypogaea|F07.gnm1	1e03257b23978be3	10579313	1780812595000000000
da298549e63eb49b	legume_family/legumeinfo/Arachis/hypogaea/F07.gnm1.ann1.1DJN/gff3/arahy.F07.gnm1.ann1.1DJN.noncoding.gff3.gz	legume_family_legumeinfo	noncoding	false	legume_family_legumeinfo|Arachis|hypogaea|F07.gnm1	1e03257b23978be3	514	1780812599000000000
60b72df03e284bcb	legume_family/legumeinfo/Arachis/hypogaea/ICG1471.gnm1.ann1.BK1B/gff3/arahy.ICG1471.gnm1.ann1.BK1B.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Arachis|hypogaea|ICG1471.gnm1	73e72487f230e42a	10026574	1780812607000000000
25a3a717b4810692	legume_family/legumeinfo/Arachis/hypogaea/ICG1471.gnm1.ann1.BK1B/gff3/arahy.ICG1471.gnm1.ann1.BK1B.noncoding.gff3.gz	legume_family_legumeinfo	noncoding	false	legume_family_legumeinfo|Arachis|hypogaea|ICG1471.gnm1	73e72487f230e42a	717	1780812609000000000
97a1378c4d01e9ac	legume_family/legumeinfo/Arachis/hypogaea/Tifrunner.gnm1.KYV3/repeat/arahy.Tifrunner.gnm1.KYV3.genome_repeatmask_coords.gff.gz	legume_family_legumeinfo	repeat	false	legume_family_legumeinfo|Arachis|hypogaea|Tifrunner.gnm1	1815273b5e4ad094;bf8095e2d8c1826f	64664172	1780813796000000000
97c249083db142a0	legume_family/legumeinfo/Arachis/hypogaea/Tifrunner.gnm1.ann1.CCJH/gff3/arahy.Tifrunner.gnm1.ann1.CCJH.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Arachis|hypogaea|Tifrunner.gnm1	1815273b5e4ad094;bf8095e2d8c1826f	23816073	1780813184000000000
2193c7329147de76	legume_family/legumeinfo/Arachis/hypogaea/Tifrunner.gnm1.ann1.CCJH/gff3/arahy.Tifrunner.gnm1.ann1.CCJH.noncoding.gff3.gz	legume_family_legumeinfo	noncoding	false	legume_family_legumeinfo|Arachis|hypogaea|Tifrunner.gnm1	1815273b5e4ad094;bf8095e2d8c1826f	276	1780812623000000000
f98b2630865b0c17	legume_family/legumeinfo/Arachis/hypogaea/Tifrunner.gnm1.ann1.CCJH/repeat/arahy.Tifrunner.gnm1.ann1.CCJH.repeats_complex.gff3.gz	legume_family_legumeinfo	repeat	false	legume_family_legumeinfo|Arachis|hypogaea|Tifrunner.gnm1	1815273b5e4ad094;bf8095e2d8c1826f	53023699	1780813262000000000
89b273a130f65e7b	legume_family/legumeinfo/Arachis/hypogaea/Tifrunner.gnm2.ann1.4K0L/gff3/arahy.Tifrunner.gnm2.ann1.4K0L.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Arachis|hypogaea|Tifrunner.gnm2	419770e1892b655a;cd4924a919164c82	22784681	1780813239000000000
ef0ee730670d7e53	legume_family/legumeinfo/Arachis/hypogaea/Tifrunner.gnm2.ann2.PVFB/functional_iprscan/arahy.Tifrunner.gnm2.ann2.PVFB.iprscan.gff3.gz	legume_family_legumeinfo	functional_iprscan	false	legume_family_legumeinfo|Arachis|hypogaea|Tifrunner.gnm2	419770e1892b655a;cd4924a919164c82	14028956	1780813312000000000
895bbabe23fb6a6f	legume_family/legumeinfo/Arachis/hypogaea/Tifrunner.gnm2.ann2.PVFB/gff3/arahy.Tifrunner.gnm2.ann2.PVFB.gene_models_lowqual.gff3.gz	legume_family_legumeinfo	low_quality_gene_model	false	legume_family_legumeinfo|Arachis|hypogaea|Tifrunner.gnm2	419770e1892b655a;cd4924a919164c82	2607819	1780813302000000000
e4984482b1622379	legume_family/legumeinfo/Arachis/hypogaea/Tifrunner.gnm2.ann2.PVFB/gff3/arahy.Tifrunner.gnm2.ann2.PVFB.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Arachis|hypogaea|Tifrunner.gnm2	419770e1892b655a;cd4924a919164c82	25184492	1780813316000000000
72438ac627f422f3	legume_family/legumeinfo/Arachis/ipaensis/K30076.gnm1.ann1.J37m/gff3/araip.K30076.gnm1.ann1.J37m.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Arachis|ipaensis|K30076.gnm1	b2d6d16f011f3228	10789649	1780813879000000000
2084a43d5b1f02ad	legume_family/legumeinfo/Arachis/stenosperma/V10309.gnm1.ann1.CZRZ/functional_iprscan/arast.V10309.gnm1.ann1.CZRZ.iprscan.gff3.gz	legume_family_legumeinfo	functional_iprscan	false	legume_family_legumeinfo|Arachis|stenosperma|V10309.gnm1	751847692850cd02	6980553	1780814139000000000
21fc119c14db8997	legume_family/legumeinfo/Arachis/stenosperma/V10309.gnm1.ann1.CZRZ/gff3/arast.V10309.gnm1.ann1.CZRZ.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Arachis|stenosperma|V10309.gnm1	751847692850cd02	11812085	1780814160000000000
303e0b036ecf2751	legume_family/legumeinfo/Arachis/stenosperma/V10309.gnm1.ann1.CZRZ/gff3/arast.V10309.gnm1.ann1.CZRZ.noncoding.gff3.gz	legume_family_legumeinfo	noncoding	false	legume_family_legumeinfo|Arachis|stenosperma|V10309.gnm1	751847692850cd02	1216	1780814147000000000
7f93586675816546	legume_family/legumeinfo/Cajanus/cajan/ICPL87119.gnm1.ann1.Y27M/gff3/cajca.ICPL87119.gnm1.ann1.Y27M.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Cajanus|cajan|ICPL87119.gnm1	69e6987cb4e1b416	6842938	1780814158000000000
47ac3f1c3469b5db	legume_family/legumeinfo/Cajanus/cajan/ICPL87119.gnm1.ann1.Y27M/repeat/cajca.ICPL87119.gnm1.ann1.Y27M.repeat_models.gff.gz	legume_family_legumeinfo	repeat	false	legume_family_legumeinfo|Cajanus|cajan|ICPL87119.gnm1	69e6987cb4e1b416	47552938	1780814185000000000
ec165c714d5f4fec	legume_family/legumeinfo/Cajanus/cajan/ICPL87119.gnm2.ann1.L3ZH/functional_iprscan/cajca.ICPL87119.gnm2.ann1.L3ZH.iprscan.gff3.gz	legume_family_legumeinfo	functional_iprscan	false	legume_family_legumeinfo|Cajanus|cajan|ICPL87119.gnm2	a427b3f85dfe3573	6672784	1780814185000000000
8fc02a803bcbecf9	legume_family/legumeinfo/Cajanus/cajan/ICPL87119.gnm2.ann1.L3ZH/gff3/cajca.ICPL87119.gnm2.ann1.L3ZH.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Cajanus|cajan|ICPL87119.gnm2	a427b3f85dfe3573	9115871	1780814185000000000
4909c83c4c96263c	legume_family/legumeinfo/Cercis/canadensis/ISC453364.gnm3.ann1.3N1M/functional_iprscan/cerca.ISC453364.gnm3.ann1.3N1M.iprscan.gff3.gz	legume_family_legumeinfo	functional_iprscan	false	legume_family_legumeinfo|Cercis|canadensis|ISC453364.gnm3	13761c0ed653e2af;59c41dffc41a6f25;8141be66769a230c;f6398ce580d52503	5836397	1780814216000000000
1c61a520b70e81d3	legume_family/legumeinfo/Cercis/canadensis/ISC453364.gnm3.ann1.3N1M/gff3/cerca.ISC453364.gnm3.ann1.3N1M.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Cercis|canadensis|ISC453364.gnm3	13761c0ed653e2af;59c41dffc41a6f25;8141be66769a230c;f6398ce580d52503	9491523	1780814217000000000
282c940829f4756f	legume_family/legumeinfo/Cercis/canadensis/ISC453364.gnm3.ann1.3N1M/repeat/cerca.ISC453364.gnm3.ann1.3N1M.repeatmasked_assembly.gff3.gz	legume_family_legumeinfo	repeat	false	legume_family_legumeinfo|Cercis|canadensis|ISC453364.gnm3	13761c0ed653e2af;59c41dffc41a6f25;8141be66769a230c;f6398ce580d52503	6682347	1780814245000000000
18d564e537ba83fa	legume_family/legumeinfo/Cercis/canadensis/ISC453364.gnm3_hap2.ann1.G88H/functional_iprscan/cerca.ISC453364.gnm3_hap2.ann1.G88H.iprscan.gff3.gz	legume_family_legumeinfo	functional_iprscan	false	legume_family_legumeinfo|Cercis|canadensis|ISC453364.gnm3_hap2	797d4a616d2aa4cb;cd293da5f52f8dca;f2377d54902d393d	5736059	1780814256000000000
dcdbe775692b2049	legume_family/legumeinfo/Cercis/canadensis/ISC453364.gnm3_hap2.ann1.G88H/gff3/cerca.ISC453364.gnm3_hap2.ann1.G88H.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Cercis|canadensis|ISC453364.gnm3_hap2	797d4a616d2aa4cb;cd293da5f52f8dca;f2377d54902d393d	9583522	1780814258000000000
a174112003a43085	legume_family/legumeinfo/Cercis/canadensis/ISC453364.gnm3_hap2.ann1.G88H/repeat/cerca.ISC453364.gnm3_hap2.ann1.G88H.repeatmasked_assembly.gff3.gz	legume_family_legumeinfo	repeat	false	legume_family_legumeinfo|Cercis|canadensis|ISC453364.gnm3_hap2	797d4a616d2aa4cb;cd293da5f52f8dca;f2377d54902d393d	6197608	1780814271000000000
58c343bd7bdad7ea	legume_family/legumeinfo/Cercis/chinensis/GXIB.gnm1.ann1.L8L4/functional_iprscan/cerch.GXIB.gnm1.ann1.L8L4.iprscan.gff3.gz	legume_family_legumeinfo	functional_iprscan	false	legume_family_legumeinfo|Cercis|chinensis|GXIB.gnm1	8d0c2b4f173cd9e7	4445849	1780814352000000000
8b006a969b4bd980	legume_family/legumeinfo/Cercis/chinensis/GXIB.gnm1.ann1.L8L4/gff3/cerch.GXIB.gnm1.ann1.L8L4.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Cercis|chinensis|GXIB.gnm1	8d0c2b4f173cd9e7	7268181	1780814351000000000
90222d04891086bb	legume_family/legumeinfo/Chamaecrista/fasciculata/ISC494698.gnm1.ann1.G7XW/functional_iprscan/chafa.ISC494698.gnm1.ann1.G7XW.iprscan.gff3.gz	legume_family_legumeinfo	functional_iprscan	false	legume_family_legumeinfo|Chamaecrista|fasciculata|ISC494698.gnm1	109ae664faca4799;4e8b4aaab12f64b8;84f1e992467917d4	6384396	1780814362000000000
2b7a41420145d1ae	legume_family/legumeinfo/Chamaecrista/fasciculata/ISC494698.gnm1.ann1.G7XW/gff3/chafa.ISC494698.gnm1.ann1.G7XW.gene_models_exons.gff3.gz	legume_family_legumeinfo	gene_model_exons	false	legume_family_legumeinfo|Chamaecrista|fasciculata|ISC494698.gnm1	109ae664faca4799;4e8b4aaab12f64b8;84f1e992467917d4	8322980	1780814359000000000
e0b91c2b04490519	legume_family/legumeinfo/Chamaecrista/fasciculata/ISC494698.gnm1.ann1.G7XW/gff3/chafa.ISC494698.gnm1.ann1.G7XW.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Chamaecrista|fasciculata|ISC494698.gnm1	109ae664faca4799;4e8b4aaab12f64b8;84f1e992467917d4	9844591	1780814362000000000
3b67421edda11661	legume_family/legumeinfo/Chamaecrista/fasciculata/ISC494698.gnm1.ann1.G7XW/repeat/chafa.ISC494698.gnm1.ann1.G7XW.repeatmasked_assembly.gff.gz	legume_family_legumeinfo	repeat	false	legume_family_legumeinfo|Chamaecrista|fasciculata|ISC494698.gnm1	109ae664faca4799;4e8b4aaab12f64b8;84f1e992467917d4	16517515	1780814379000000000
b1aba40ee1b85583	legume_family/legumeinfo/Chamaecrista/fasciculata/ISC494698.gnm1_hap2.ann1.WXZF/functional_iprscan/chafa.ISC494698.gnm1_hap2.ann1.WXZF.iprscan.gff3.gz	legume_family_legumeinfo	functional_iprscan	false	legume_family_legumeinfo|Chamaecrista|fasciculata|ISC494698.gnm1_hap2	0d369ef4d174838f;338b426684d64480;e26c7eb0cf847426	6372058	1780814384000000000
d0e2dc0dbbad07ea	legume_family/legumeinfo/Chamaecrista/fasciculata/ISC494698.gnm1_hap2.ann1.WXZF/gff3/chafa.ISC494698.gnm1_hap2.ann1.WXZF.gene_models_exons.gff3.gz	legume_family_legumeinfo	gene_model_exons	false	legume_family_legumeinfo|Chamaecrista|fasciculata|ISC494698.gnm1_hap2	0d369ef4d174838f;338b426684d64480;e26c7eb0cf847426	8329031	1780814383000000000
fc497a726f5f33fd	legume_family/legumeinfo/Chamaecrista/fasciculata/ISC494698.gnm1_hap2.ann1.WXZF/gff3/chafa.ISC494698.gnm1_hap2.ann1.WXZF.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Chamaecrista|fasciculata|ISC494698.gnm1_hap2	0d369ef4d174838f;338b426684d64480;e26c7eb0cf847426	9884631	1780814384000000000
b1ba5c2f856f2a2d	legume_family/legumeinfo/Chamaecrista/fasciculata/ISC494698.gnm1_hap2.ann1.WXZF/repeat/chafa.ISC494698.gnm1_hap2.ann1.WXZF.repeatmasked_assembly.gff.gz	legume_family_legumeinfo	repeat	false	legume_family_legumeinfo|Chamaecrista|fasciculata|ISC494698.gnm1_hap2	0d369ef4d174838f;338b426684d64480;e26c7eb0cf847426	16296457	1780814393000000000
907c15152e159a01	legume_family/legumeinfo/Chamaecrista/fasciculata/MN87.gnm1.ann1.LWFM/gff3/chafa.MN87.gnm1.ann1.LWFM.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Chamaecrista|fasciculata|MN87.gnm1	ea6c85edd6dd0d10	1847292	1780814392000000000
eb1225f02b268468	legume_family/legumeinfo/Chamaecrista/fasciculata/MN87.gnm1.ann1.LWFM/repeat/chafa.MN87.gnm1.ann1.LWFM.repeats.gff3.gz	legume_family_legumeinfo	repeat	false	legume_family_legumeinfo|Chamaecrista|fasciculata|MN87.gnm1	ea6c85edd6dd0d10	11400727	1780814400000000000
b51f1a69b170fe02	legume_family/legumeinfo/Cicer/arietinum/CDCFrontier.gnm1.ann1.nRhs/gff3/cicar.CDCFrontier.gnm1.ann1.nRhs.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Cicer|arietinum|CDCFrontier.gnm1	2179c531b0a9a43e	5305444	1780814482000000000
bcf98ba2faaaf2b4	legume_family/legumeinfo/Cicer/arietinum/CDCFrontier.gnm1.ann1.nRhs/repeat/cicar.CDCFrontier.gnm1.ann1.nRhs.repeat_models_denovo.gff.gz	legume_family_legumeinfo	repeat	false	legume_family_legumeinfo|Cicer|arietinum|CDCFrontier.gnm1	2179c531b0a9a43e	15440909	1780814499000000000
b4e5217cedd0096e	legume_family/legumeinfo/Cicer/arietinum/CDCFrontier.gnm1.ann1.nRhs/repeat/cicar.CDCFrontier.gnm1.ann1.nRhs.repeat_models_proteinmask.gff.gz	legume_family_legumeinfo	repeat	false	legume_family_legumeinfo|Cicer|arietinum|CDCFrontier.gnm1	2179c531b0a9a43e	4370250	1780814498000000000
19ee86023424f940	legume_family/legumeinfo/Cicer/arietinum/CDCFrontier.gnm1.ann1.nRhs/repeat/cicar.CDCFrontier.gnm1.ann1.nRhs.repeat_models_repeatmasker.gff.gz	legume_family_legumeinfo	repeat	false	legume_family_legumeinfo|Cicer|arietinum|CDCFrontier.gnm1	2179c531b0a9a43e	7753693	1780814502000000000
e78cd9a0ea0a10fe	legume_family/legumeinfo/Cicer/arietinum/CDCFrontier.gnm1.ann1.nRhs/repeat/cicar.CDCFrontier.gnm1.ann1.nRhs.repeat_models_trf.gff.gz	legume_family_legumeinfo	repeat	false	legume_family_legumeinfo|Cicer|arietinum|CDCFrontier.gnm1	2179c531b0a9a43e	11856750	1780814505000000000
d3d32af4930322e9	legume_family/legumeinfo/Cicer/arietinum/CDCFrontier.gnm2.ann1.9M1L/functional_iprscan/cicar.CDCFrontier.gnm2.ann1.9M1L.iprscan.gff3.gz	legume_family_legumeinfo	functional_iprscan	false	legume_family_legumeinfo|Cicer|arietinum|CDCFrontier.gnm2	c3cea47e840df975	5551069	1780814509000000000
93eb665486183049	legume_family/legumeinfo/Cicer/arietinum/CDCFrontier.gnm2.ann1.9M1L/gff3/cicar.CDCFrontier.gnm2.ann1.9M1L.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Cicer|arietinum|CDCFrontier.gnm2	c3cea47e840df975	8792506	1780814508000000000
44d3cc8b19ea479d	legume_family/legumeinfo/Cicer/arietinum/CDCFrontier.gnm3.QT0P/gff3/cicar.CDCFrontier.gnm3.QT0P.gcv_genome.gff3.gz	legume_family_legumeinfo	gcv_genome	false	legume_family_legumeinfo|Cicer|arietinum|CDCFrontier.gnm3	bb15a599a0eb78f9	28159	1780814529000000000
53dbe58902d3413c	legume_family/legumeinfo/Cicer/arietinum/CDCFrontier.gnm3.ann1.NPD7/gff3/cicar.CDCFrontier.gnm3.ann1.NPD7.gcv_genes.gff3.gz	legume_family_legumeinfo	gcv_genes	false	legume_family_legumeinfo|Cicer|arietinum|CDCFrontier.gnm3	bb15a599a0eb78f9	3359553	1780814516000000000
5440bacb4b5c7a5f	legume_family/legumeinfo/Cicer/arietinum/CDCFrontier.gnm3.ann1.NPD7/gff3/cicar.CDCFrontier.gnm3.ann1.NPD7.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Cicer|arietinum|CDCFrontier.gnm3	bb15a599a0eb78f9	10438116	1780814518000000000
11694594a6aa16be	legume_family/legumeinfo/Cicer/arietinum/ICC4958.gnm2.ann1.LCVX/gff3/cicar.ICC4958.gnm2.ann1.LCVX.gene_function.gff3.gz	legume_family_legumeinfo	other_annotation	false	legume_family_legumeinfo|Cicer|arietinum|ICC4958.gnm2	65686f241f0eecc0	7613366	1780814522000000000
b21bdfc6047b4b0a	legume_family/legumeinfo/Cicer/arietinum/ICC4958.gnm2.ann1.LCVX/gff3/cicar.ICC4958.gnm2.ann1.LCVX.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Cicer|arietinum|ICC4958.gnm2	65686f241f0eecc0	7344562	1780814523000000000
1df44ffdb14a5586	legume_family/legumeinfo/Cicer/echinospermum/S2Drd065.gnm1.ann1.YZ9H/gff3/cicec.S2Drd065.gnm1.ann1.YZ9H.gcv_genes.gff3.gz	legume_family_legumeinfo	gcv_genes	false	legume_family_legumeinfo|Cicer|echinospermum|S2Drd065.gnm1	825e7fa74db16e84	3690981	1780814535000000000
ff10682a368a6f61	legume_family/legumeinfo/Cicer/echinospermum/S2Drd065.gnm1.ann1.YZ9H/gff3/cicec.S2Drd065.gnm1.ann1.YZ9H.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Cicer|echinospermum|S2Drd065.gnm1	825e7fa74db16e84	11173853	1780814543000000000
c284fdb47d918509	legume_family/legumeinfo/Cicer/reticulatum/Besev079.gnm1.ann1.F01Z/gff3/cicre.Besev079.gnm1.ann1.F01Z.gcv_genes.gff3.gz	legume_family_legumeinfo	gcv_genes	false	legume_family_legumeinfo|Cicer|reticulatum|Besev079.gnm1	113fadf96eebfab1	3663265	1780814562000000000
67af1076cfcd5a31	legume_family/legumeinfo/Cicer/reticulatum/Besev079.gnm1.ann1.F01Z/gff3/cicre.Besev079.gnm1.ann1.F01Z.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Cicer|reticulatum|Besev079.gnm1	113fadf96eebfab1	11064261	1780814579000000000
34774495bac7db92	legume_family/legumeinfo/Faidherbia/albida/WAFC.gnm1.ann1.RTP9/gff3/faial.WAFC.gnm1.ann1.RTP9.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Faidherbia|albida|WAFC.gnm1	e5acbb4602276cd4	2582791	1780814631000000000
f734ca56fe00b619	legume_family/legumeinfo/Faidherbia/albida/WAFC.gnm1.ann1.RTP9/repeat/faial.WAFC.gnm1.ann1.RTP9.repeats.gff3.gz	legume_family_legumeinfo	repeat	false	legume_family_legumeinfo|Faidherbia|albida|WAFC.gnm1	e5acbb4602276cd4	23561820	1780814652000000000
12a5ab836429ccd6	legume_family/legumeinfo/Glycine/D3-tomentella/G1403.gnm1.ann1.XNZQ/functional_iprscan/glyd3.G1403.gnm1.ann1.XNZQ.iprscan.gff3.gz	legume_family_legumeinfo	functional_iprscan	false	legume_family_legumeinfo|Glycine|D3-tomentella|G1403.gnm1	9c8d9d886271b484	9367560	1780814675000000000
d8264a129f22a21f	legume_family/legumeinfo/Glycine/D3-tomentella/G1403.gnm1.ann1.XNZQ/gff3/glyd3.G1403.gnm1.ann1.XNZQ.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Glycine|D3-tomentella|G1403.gnm1	9c8d9d886271b484	14053789	1780814675000000000
ab5508aaf456d230	legume_family/legumeinfo/Glycine/cyrtoloba/G1267.gnm1.ann1.HRFD/functional_iprscan/glycy.G1267.gnm1.ann1.HRFD.iprscan.gff3.gz	legume_family_legumeinfo	functional_iprscan	false	legume_family_legumeinfo|Glycine|cyrtoloba|G1267.gnm1	8317f2f6bae2e9d2	9609883	1780814653000000000
a1fbdf16306fe668	legume_family/legumeinfo/Glycine/cyrtoloba/G1267.gnm1.ann1.HRFD/gff3/glycy.G1267.gnm1.ann1.HRFD.gene_models_main.gff3.gz	legume_family_legumeinfo	gene_models_main	true	legume_family_legumeinfo|Glycine|cyrtoloba|G1267.gnm1	8317f2f6bae2e9d2	13759222	1780814647000000000
