candidate_id	relative_path	source	genus	species	assembly_label	genome_role	size_bytes	mtime_ns
ef224fdfcd7f1ba8	legume_family/legumeinfo/Vicia/faba/Tiffany.gnm1.M2F3/genome/vicfa.Tiffany.gnm1.M2F3.genome_main.fna.gz	legume_family_legumeinfo	Vicia	Vicia faba	Tiffany.gnm1.M2F3	main	2821658447	1780819742000000000
6397eb32949b6af5	legume_family/legumeinfo/Vigna/unguiculata/UCR779.gnm1.M7KZ/genome/vigun.UCR779.gnm1.M7KZ.genome_main.fna.gz	legume_family_legumeinfo	Vigna	Vigna unguiculata	UCR779.gnm1.M7KZ	main	112943713	1780819472000000000
aff03012016ef6e7	legume_family/ncbi/Acacia_confusa/ASM3707449v1/genome/GCA_037074495.1_ASM3707449v1_genomic.fna.gz	legume_family_ncbi	Acacia	Acacia confusa	ASM3707449v1	ncbi_genomic	176303831	1780827476000000000
05ad07a362bbaf87	legume_family/ncbi/Amphicarpaea_edgeworthii/ASM1484372v1/genome/GCA_014843725.1_ASM1484372v1_genomic.fna.gz	legume_family_ncbi	Amphicarpaea	Amphicarpaea edgeworthii	ASM1484372v1	ncbi_genomic	94066694	1780827509000000000
54f22e9dc7304888	legume_family/ncbi/Apios_americana/ASM5180232v1/genome/GCA_051802325.1_ASM5180232v1_genomic.fna.gz	legume_family_ncbi	Apios	Apios americana	ASM5180232v1	ncbi_genomic	468605607	1780827767000000000
77a1986c7108dc97	legume_family/ncbi/Arachis_duranensis/ASM5482455v1/genome/GCA_054824555.1_ASM5482455v1_genomic.fna.gz	legume_family_ncbi	Arachis	Arachis duranensis	ASM5482455v1	ncbi_genomic	339638203	1780827945000000000
45a6eea95f653b87	legume_family/ncbi/Arachis_duranensis/Aradu1.1/genome/GCF_000817695.2_Aradu1.1_genomic.fna.gz	legume_family_ncbi	Arachis	Arachis duranensis	Aradu1.1	ncbi_genomic	298002199	1780828036000000000
cea1d47b5fe75ece	legume_family/ncbi/Arachis_hypogaea/ASM5482456v1/genome/GCA_054824565.1_ASM5482456v1_genomic.fna.gz	legume_family_ncbi	Arachis	Arachis hypogaea	ASM5482456v1	ncbi_genomic	771250506	1780829315000000000
4645d6726b4bfd2d	legume_family/ncbi/Arachis_hypogaea/HN873/genome/GCA_039852645.1_HN873_genomic.fna.gz	legume_family_ncbi	Arachis	Arachis hypogaea	HN873	ncbi_genomic	761889885	1780829870000000000
3abc9735177b780a	legume_family/ncbi/Arachis_hypogaea/arahy.Tifrunner.gnm1.KYV3/genome/GCF_003086295.2_arahy.Tifrunner.gnm1.KYV3_genomic.fna.gz	legume_family_ncbi	Arachis	Arachis hypogaea	arahy.Tifrunner.gnm1.KYV3	ncbi_genomic	765639204	1780830427000000000
4b2ece1f6537ba7f	legume_family/ncbi/Astragalus_glycyphyllos/drAstGlyc1.1/genome/GCA_963573325.1_drAstGlyc1.1_genomic.fna.gz	legume_family_ncbi	Astragalus	Astragalus glycyphyllos	drAstGlyc1.1	ncbi_genomic	202984939	1780830677000000000
598b924bbd0ebb7a	legume_family/ncbi/Caragana_arborescens/ASM5186164v1/genome/GCA_051861645.1_ASM5186164v1_genomic.fna.gz	legume_family_ncbi	Caragana	Caragana arborescens	ASM5186164v1	ncbi_genomic	369502955	1780831187000000000
dce236484b0e2d4b	legume_family/ncbi/Cicer_arietinum/ASM34727v4/genome/GCA_000347275.4_ASM34727v4_genomic.fna.gz	legume_family_ncbi	Cicer	Cicer arietinum	ASM34727v4	ncbi_genomic	145761341	1780831193000000000
815b4f8dd744868e	legume_family/ncbi/Cicer_arietinum/ASM615156v1/genome/GCA_006151565.1_ASM615156v1_genomic.fna.gz	legume_family_ncbi	Cicer	Cicer arietinum	ASM615156v1	ncbi_genomic	95828946	1780831222000000000
4adcffd90a760081	legume_family/ncbi/Dalbergia_cultrata/Dcul_1.0/genome/GCA_031216105.1_Dcul_1.0_genomic.fna.gz	legume_family_ncbi	Dalbergia	Dalbergia cultrata	Dcul_1.0	ncbi_genomic	199675376	1780831519000000000
be53460f4ee93bda	legume_family/ncbi/Ebenus_cretica/drEbeCret1.4/genome/GCA_964291055.4_drEbeCret1.4_genomic.fna.gz	legume_family_ncbi	Ebenus	Ebenus cretica	drEbeCret1.4	ncbi_genomic	286306902	1780831687000000000
ca6a965855822565	legume_family/ncbi/Glycine_max/ASM2211499v1/genome/GCA_022114995.1_ASM2211499v1_genomic.fna.gz	legume_family_ncbi	Glycine	Glycine max	ASM2211499v1	ncbi_genomic	308072139	1780831940000000000
1a716efcaefd925e	legume_family/ncbi/Glycine_max/ASM3086415v1/genome/GCA_030864155.1_ASM3086415v1_genomic.fna.gz	legume_family_ncbi	Glycine	Glycine max	ASM3086415v1	ncbi_genomic	302652478	1780832036000000000
716e480d13e4dbdc	legume_family/ncbi/Glycine_max/Glycine_max_v4.0/genome/GCF_000004515.6_Glycine_max_v4.0_genomic.fna.gz	legume_family_ncbi	Glycine	Glycine max	Glycine_max_v4.0	ncbi_genomic	295711743	1780832282000000000
950a292ff6330537	legume_family/ncbi/Glycine_max/Harosoy_v3.01/genome/GCA_046254585.1_Harosoy_v3.01_genomic.fna.gz	legume_family_ncbi	Glycine	Glycine max	Harosoy_v3.01	ncbi_genomic	306767324	1780832591000000000
45906e9c482252b7	legume_family/ncbi/Glycine_max/Kosuzu_v3.01/genome/GCA_046254715.1_Kosuzu_v3.01_genomic.fna.gz	legume_family_ncbi	Glycine	Glycine max	Kosuzu_v3.01	ncbi_genomic	303362870	1780832779000000000
95ac062a52a9cbbc	legume_family/ncbi/Glycine_max/UA4805_v3.01/genome/GCA_046254595.1_UA4805_v3.01_genomic.fna.gz	legume_family_ncbi	Glycine	Glycine max	UA4805_v3.01	ncbi_genomic	304297308	1780833009000000000
738786ee98895b23	legume_family/ncbi/Glycine_max/V1.0/genome/GCF_000004515.1_V1.0_genomic.fna.gz	legume_family_ncbi	Glycine	Glycine max	V1.0	ncbi_genomic	296245222	1780832952000000000
384c291022a64cb6	legume_family/ncbi/Glycine_max/WHFS_GmZH13_1.0/genome/GCA_014282085.1_WHFS_GmZH13_1.0_genomic.fna.gz	legume_family_ncbi	Glycine	Glycine max	WHFS_GmZH13_1.0	ncbi_genomic	300880230	1780833328000000000
d1dc3503d3fab1b3	legume_family/ncbi/Glycine_max/glyma.Lee.gnm1/genome/GCA_002905335.2_glyma.Lee.gnm1_genomic.fna.gz	legume_family_ncbi	Glycine	Glycine max	glyma.Lee.gnm1	ncbi_genomic	298810695	1780833303000000000
c1c3a4f1e8726e1a	legume_family/ncbi/Lablab_purpureus/ASM5140373v1/genome/GCA_051403735.1_ASM5140373v1_genomic.fna.gz	legume_family_ncbi	Lablab	Lablab purpureus	ASM5140373v1	ncbi_genomic	128772182	1780833628000000000
d79e417d0093b9ad	legume_family/ncbi/Laburnum_anagyroides/drLabAnag1.hap1.1/genome/GCA_964248395.1_drLabAnag1.hap1.1_genomic.fna.gz	legume_family_ncbi	Laburnum	Laburnum anagyroides	drLabAnag1.hap1.1	ncbi_genomic	343141167	1780833803000000000
02f77fe85874d9d1	legume_family/ncbi/Medicago_lupulina/drMedLupu1.1/genome/GCA_958299785.1_drMedLupu1.1_genomic.fna.gz	legume_family_ncbi	Medicago	Medicago lupulina	drMedLupu1.1	ncbi_genomic	160375738	1780835143000000000
4af774d3380276a6	legume_family/ncbi/Medicago_sativa/ASM4841791v1/genome/GCA_048417915.1_ASM4841791v1_genomic.fna.gz	legume_family_ncbi	Medicago	Medicago sativa	ASM4841791v1	ncbi_genomic	244098705	1780835202000000000
1e2b22ed1968e522	legume_family/ncbi/Medicago_sativa/ASM4841818v1/genome/GCA_048418185.1_ASM4841818v1_genomic.fna.gz	legume_family_ncbi	Medicago	Medicago sativa	ASM4841818v1	ncbi_genomic	248808330	1780835454000000000
a2483b0cb6635bf9	legume_family/ncbi/Medicago_sativa/ASM4841828v1/genome/GCA_048418285.1_ASM4841828v1_genomic.fna.gz	legume_family_ncbi	Medicago	Medicago sativa	ASM4841828v1	ncbi_genomic	248642552	1780835608000000000
fb8e59bb6e5b7f1c	legume_family/ncbi/Medicago_sativa/ASM4841831v1/genome/GCA_048418315.1_ASM4841831v1_genomic.fna.gz	legume_family_ncbi	Medicago	Medicago sativa	ASM4841831v1	ncbi_genomic	235664359	1780835664000000000
5fa6a3a0175447d1	legume_family/ncbi/Medicago_sativa/ASM4841844v1/genome/GCA_048418445.1_ASM4841844v1_genomic.fna.gz	legume_family_ncbi	Medicago	Medicago sativa	ASM4841844v1	ncbi_genomic	231201462	1780835792000000000
31c80bbe41bbc722	legume_family/ncbi/Medicago_sativa/ASM5485560v1/genome/GCA_054855605.1_ASM5485560v1_genomic.fna.gz	legume_family_ncbi	Medicago	Medicago sativa	ASM5485560v1	ncbi_genomic	223279971	1780835987000000000
9f4cf8cf79cb4c8c	legume_family/ncbi/Mucuna_pruriens_var._utilis/ASM2476070v1/genome/GCA_024760705.1_ASM2476070v1_genomic.fna.gz	legume_family_ncbi	Mucuna	Mucuna pruriens var. utilis	ASM2476070v1	ncbi_genomic	149368961	1780836099000000000
5997348d85494b8d	legume_family/ncbi/Ormosia_boluoensis/ASM4877366v1/genome/GCA_048773665.1_ASM4877366v1_genomic.fna.gz	legume_family_ncbi	Ormosia	Ormosia boluoensis	ASM4877366v1	ncbi_genomic	481131648	1780836363000000000
e86b4a25110d1324	legume_family/ncbi/Ormosia_emarginata/ASM2988460v2/genome/GCA_029884605.2_ASM2988460v2_genomic.fna.gz	legume_family_ncbi	Ormosia	Ormosia emarginata	ASM2988460v2	ncbi_genomic	433916056	1780836361000000000
dcca1553a99a7642	legume_family/ncbi/Ornithopus_perpusillus/drOrnPerp1.hap2.1/genome/GCA_965278145.1_drOrnPerp1.hap2.1_genomic.fna.gz	legume_family_ncbi	Ornithopus	Ornithopus perpusillus	drOrnPerp1.hap2.1	ncbi_genomic	140292169	1780836748000000000
b91ae44a373d2fa6	legume_family/ncbi/Phaseolus_lunatus/ASM4656464v1/genome/GCA_046564645.1_ASM4656464v1_genomic.fna.gz	legume_family_ncbi	Phaseolus	Phaseolus lunatus	ASM4656464v1	ncbi_genomic	166320845	1780836886000000000
8faf2e32feb10cf4	legume_family/ncbi/Phaseolus_vulgaris/OAC-Rex_P_vulgaris/genome/GCA_015708805.1_OAC-Rex_P_vulgaris_genomic.fna.gz	legume_family_ncbi	Phaseolus	Phaseolus vulgaris	OAC-Rex_P_vulgaris	ncbi_genomic	124843455	1780837011000000000
195fb29e3840d61b	legume_family/ncbi/Phaseolus_vulgaris/P._vulgaris_v2.0/genome/GCF_000499845.2_P._vulgaris_v2.0_genomic.fna.gz	legume_family_ncbi	Phaseolus	Phaseolus vulgaris	P._vulgaris_v2.0	ncbi_genomic	165253097	1780837027000000000
bed165739906fb16	legume_family/ncbi/Phaseolus_vulgaris/PhaVulg1_0/genome/GCF_000499845.1_PhaVulg1_0_genomic.fna.gz	legume_family_ncbi	Phaseolus	Phaseolus vulgaris	PhaVulg1_0	ncbi_genomic	150560193	1780837106000000000
cad542031fcf0898	legume_family/ncbi/Sophora_flavescens/ZD_Sfla_1.0/genome/GCA_030762895.1_ZD_Sfla_1.0_genomic.fna.gz	legume_family_ncbi	Sophora	Sophora flavescens	ZD_Sfla_1.0	ncbi_genomic	620331866	1780837639000000000
0d4bbe911fa24fe9	legume_family/ncbi/Strongylodon_macrobotrys/ASM5281534v1/genome/GCA_052815345.1_ASM5281534v1_genomic.fna.gz	legume_family_ncbi	Strongylodon	Strongylodon macrobotrys	ASM5281534v1	ncbi_genomic	141405422	1780837488000000000
a41b3d5718e9bcd3	legume_family/ncbi/Trifolium_bocconei/drTriBocc1.hap1.1/genome/GCA_965615655.1_drTriBocc1.hap1.1_genomic.fna.gz	legume_family_ncbi	Trifolium	Trifolium bocconei	drTriBocc1.hap1.1	ncbi_genomic	172473246	1780837594000000000
e6b529f0498c7597	legume_family/ncbi/Trifolium_dubium/drTriDubi3.1/genome/GCA_951804385.1_drTriDubi3.1_genomic.fna.gz	legume_family_ncbi	Trifolium	Trifolium dubium	drTriDubi3.1	ncbi_genomic	190126954	1780837616000000000
9b97f5ac21ca6ece	legume_family/ncbi/Trifolium_fragiferum/drTriFrag1.1/genome/GCA_954870985.1_drTriFrag1.1_genomic.fna.gz	legume_family_ncbi	Trifolium	Trifolium fragiferum	drTriFrag1.1	ncbi_genomic	152475389	1780837635000000000
55b00f167cf5ad4b	legume_family/ncbi/Trifolium_repens/UTM_Trep_v1.0_hap2/genome/GCA_030914255.1_UTM_Trep_v1.0_hap2_genomic.fna.gz	legume_family_ncbi	Trifolium	Trifolium repens	UTM_Trep_v1.0_hap2	ncbi_genomic	293604218	1780837917000000000
e9882add53dcf4dc	legume_family/ncbi/Trifolium_repens/drTriRepe4_hap1_1.5/genome/GCA_032173615.1_drTriRepe4_hap1_1.5_genomic.fna.gz	legume_family_ncbi	Trifolium	Trifolium repens	drTriRepe4_hap1_1.5	ncbi_genomic	288178393	1780837985000000000
230ff5af852ebb17	legume_family/ncbi/Vigna_angularis/ASM1680809v1/genome/GCF_016808095.1_ASM1680809v1_genomic.fna.gz	legume_family_ncbi	Vigna	Vigna angularis	ASM1680809v1	ncbi_genomic	139294610	1780838704000000000
ff14efc287b18b61	legume_family/ncbi/Vigna_radiata/ASM5039588v1/genome/GCA_050395885.1_ASM5039588v1_genomic.fna.gz	legume_family_ncbi	Vigna	Vigna radiata	ASM5039588v1	ncbi_genomic	145952739	1780839194000000000
6ade7bff17ee0c95	legume_family/ncbi/Vigna_unguiculata/ASM3697163v1/genome/GCA_036971635.1_ASM3697163v1_genomic.fna.gz	legume_family_ncbi	Vigna	Vigna unguiculata	ASM3697163v1	ncbi_genomic	175434710	1780839484000000000
1f40f5aa5311bfd9	legume_family/ncbi/Zenia_insignis/KIB_Zeins_1.0/genome/GCA_052059195.1_KIB_Zeins_1.0_genomic.fna.gz	legume_family_ncbi	Zenia	Zenia insignis	KIB_Zeins_1.0	ncbi_genomic	110427365	1780839711000000000
ccbf7ded4553c2ef	legumeinfo/F_IGA1003.gnm1.V9RB/genome/glyso.F_IGA1003.gnm1.V9RB.genome_main.fna.gz	legumeinfo			F_IGA1003.gnm1.V9RB	main	291937508	1605557862000000000
da2190d8185c2216	legumeinfo/JinDouNo_23.gnm1.GBYD/genome/glyma.JinDouNo_23.gnm1.GBYD.genome_main.fna.gz	legumeinfo			JinDouNo_23.gnm1.GBYD	main	259391961	1671033190000000000
3b5c89322ad7aa01	legumeinfo/Lee.gnm2.K7BV/genome/glyma.Lee.gnm2.K7BV.genome_main.fna.gz	legumeinfo			Lee.gnm2.K7BV	main	302089177	1676134464000000000
5f25bd9cfe3467d5	legumeinfo/QiHuangNo_34.gnm1.MB9G/genome/glyma.QiHuangNo_34.gnm1.MB9G.genome_main.fna.gz	legumeinfo			QiHuangNo_34.gnm1.MB9G	main	258679876	1671033190000000000
e75b0684f432e271	legumeinfo/WanDouNo_28.gnm1.ZRP2/genome/glyma.WanDouNo_28.gnm1.ZRP2.genome_main.fna.gz	legumeinfo			WanDouNo_28.gnm1.ZRP2	main	258121486	1671033189000000000
6d05c41e960f6f2d	legumeinfo/Wm82.gnm1.FCtY/genome/glyma.Wm82.gnm1.FCtY.genome_main.fna.gz	legumeinfo			Wm82.gnm1.FCtY	main	254814167	1659645311000000000
0dd3c819f44b67d7	legumeinfo/Wm82.gnm5.NRKG/genome/glyma.Wm82.gnm5.NRKG.genome_main.fna.gz	legumeinfo			Wm82.gnm5.NRKG	main	262257372	1743030986000000000
2ceae22cc6f4152c	soyomics/Han_Dou_No.5/genome/SoyC09.v1.fasta.gz	soyomics			Han_Dou_No.5	generic_genome	271455168	1764128934000000000
c638e721f9634396	soyomics/Hei_He_No.43/genome/SoyC13.v1.fasta.gz	soyomics			Hei_He_No.43	generic_genome	271440810	1764128941000000000
651b538a44345986	soyomics/Ju_Xuan_No.23/genome/SoyC03.v1.fasta.gz	soyomics			Ju_Xuan_No.23	generic_genome	269856555	1764128924000000000
a22214a55dd92158	soyomics/Tie_Jia_Si_Li_Huang/genome/SoyL08.v1.fasta.gz	soyomics			Tie_Jia_Si_Li_Huang	generic_genome	271154891	1764128957000000000
31e44b8dbdbac9ce	soyomics/Williams_82/genome/Wm82.a4.v1.fasta.gz	soyomics			Williams_82	generic_genome	282364800	1764143754000000000
22da0a72aed88542	soyomics/Xu_Dou_No.1/genome/SoyC01.v1.fasta.gz	soyomics			Xu_Dou_No.1	generic_genome	270528324	1764128855000000000
